Parcela;Cota;Ecosistema;Orientacion;Fecha_siembra;Fecha_revision;Microestacion;Protector;Tratamiento;Cobertura_arborea;Vivo;Muerto
Hortichuela;1300;Robledal;Norte;20241010;20250922;30;3;Refugio;0.790612937;;
Hortichuela;1300;Robledal;Norte;20241010;20250922;33;1;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250922;33;2;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250922;33;3;Control;0.264723466;;
Hortichuela;1300;Robledal;Norte;20241010;20250922;32;1;Refugio;0.673286027;;1
Hortichuela;1300;Robledal;Norte;20241010;20250922;32;2;Refugio;0.673286027;;
Hortichuela;1300;Robledal;Norte;20241010;20250922;32;3;Refugio;0.673286027;;
SanJuan;2300;Enebral;Norte;20241009;20250923;2915A-7317B;1;Refugio;0;1;5
SanJuan;2300;Enebral;Norte;20241009;20250923;2915A-7317B;2;Refugio;0;1;4
SanJuan;2300;Enebral;Norte;20241009;20250923;2915A-7317B;3;Refugio;0;;3
SanJuan;2300;Enebral;Norte;20241009;20250923;2613A-7987B;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;2613A-7987B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;2613A-7987B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;7515A-7124B;1;Refugio;0;;2
SanJuan;2300;Enebral;Norte;20241009;20250923;7515A-7124B;2;Refugio;0;2;2
SanJuan;2300;Enebral;Norte;20241009;20250923;7515A-7124B;3;Refugio;0;;2
SanJuan;2300;Enebral;Norte;20241009;20250923;7534A-8001B;1;Control;0;;1
SanJuan;2300;Enebral;Norte;20241009;20250923;7534A-8001B;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;7534A-8001B;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;46;1;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;46;2;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;46;3;Control;0;;
SanJuan;2300;Enebral;Norte;20241009;20250923;47;1;Refugio;0;;1
SanJuan;2300;Enebral;Norte;20241009;20250923;47;2;Refugio;0;1;6
SanJuan;2300;Enebral;Norte;20241009;20250923;47;3;Refugio;0;;5
